periode,nama_dosen,mata_kuliah,program studi,kategori_komentar,komentar,label_sentimen,comment_length_chars,komentar_cleaned,word_count,sentiment_model_label_raw,sentiment_model_score,sentiment_label,label
2024-1,EFRIZAL ZAIDA,administrasi jaringan,teknik informatika,open question,beberapa materi kurang berkesinmbungan dengan tugaas kelompok yang diberikan sehingga kurang membantu dalam pembuatan tugasnya,,126,beberapa materi kurang berkesinmbungan dengan tugaas kelompok yang diberikan sehingga kurang membantu dalam pembuatan tugasnya,15,LABEL_0,0.9281408786773682,negatif,0
2024-1,IMAM HAROMAIN,big data,teknik informatika,open question,penerapan big data pada casenya diperjelas agar mahasiswa minat,,63,penerapan big data pada casenya diperjelas agar mahasiswa minat,9,LABEL_0,0.8792200684547424,negatif,0
2024-1,AHMAD RIO ADRIANSYAH,natural language processing,teknik informatika,open question,"matkul ini susah susah mudah,tapi bikin penasaran",,49,matkul ini susah susah mudah tapi bikin penasaran,8,LABEL_0,0.8661032319068909,negatif,0
2024-1,NASRUL,pemrograman web 1,sistem informasi,kritik & saran,Sedikit saran maaf mungkin dosen terlalu cepat dalam menjelaskan,,64,sedikit saran maaf mungkin dosen terlalu cepat dalam menjelaskan,9,LABEL_0,0.936882734298706,negatif,0
2024-1,TIFANNY NABARIAN,pola desain perangkat lunak,teknik informatika,open question,Aga susah tapi seru bgt pas udh ngerti,,38,aga susah tapi seru bgt pas udh ngerti,8,LABEL_0,0.6732310056686401,negatif,0
2024-1,IMAM HAROMAIN,big data,sistem informasi,open question,Semoga semakin efektif kedepannya,,33,semoga semakin efektif kedepannya,4,LABEL_1,0.9884053468704224,positif,1
2024-1,SALMAN EL FARISI,jaminan kualitas sistem informasi,sistem informasi,open question,Mata Kuliah JKSI itu kurang bisa untuk membuat mahasiswa menjadi tertarik sama jksi,,83,mata kuliah jksi itu kurang bisa untuk membuat mahasiswa menjadi tertarik sama jksi,13,LABEL_0,0.8879347443580627,negatif,0
2024-1,AHMAD RIO ADRIANSYAH,natural language processing,teknik informatika,open question,Materi yang diberikan dibuat dalam bentuk pdf berbahasa indonesia atau hybrid,,77,materi yang diberikan dibuat dalam bentuk pdf berbahasa indonesia atau hybrid,11,LABEL_0,0.8565912246704102,negatif,0
2024-2,SIROJUL MUNIR,pemrograman web 2,sistem informasi,open question,kadang memusingkan jika sudah eror,,34,kadang memusingkan jika sudah eror,5,LABEL_0,0.9706612825393677,negatif,0
2024-2,REZA MAULANA,cloud computing,sistem informasi,kritik & saran,"Tidak ada kritik khusus, menurut saya Pak Reza sudah baik dalam penguasaan materi dan saya pun mudah untuk memahami nya, ingin mengucapkan terima kasih saja",,156,tidak ada kritik khusus menurut saya pak reza sudah baik dalam penguasaan materi dan saya pun mudah untuk memahami nya ingin mengucapkan terima kasih saja,25,LABEL_1,0.9047414660453796,positif,1
2024-1,NASRUL,pemrograman web 1,sistem informasi,open question,"Metode pembelajaran yang praktis,berikan topik yang kekinian,feedback rutin agar mahasiswa dapat mengetahui letak salahnya dalan membuat web,tantangan dan kompetisi agar mahasiswa lebih bisa memahami bahasa pemrograman,buat suasana belajar yang menyenangkan",,257,metode pembelajaran yang praktis berikan topik yang kekinian feedback rutin agar mahasiswa dapat mengetahui letak salahnya dalan membuat web tantangan dan kompetisi agar mahasiswa lebih bisa memahami bahasa pemrograman buat suasana belajar yang menyenangkan,34,LABEL_1,0.9436721801757812,positif,1
2024-2,SIROJUL MUNIR,sistem informasi geografis,teknik informatika,open question,Mata kuliah ini sudah sangat baik,,33,mata kuliah ini sudah sangat baik,6,LABEL_1,0.9362070560455322,positif,1
2024-1,REZA MAULANA,dasar dasar pemrograman,sistem informasi,open question,"Untuk saat ini, saya tidak memiliki saran atau masukan tambahan terkait mata kuliah ini.",,88,untuk saat ini saya tidak memiliki saran atau masukan tambahan terkait mata kuliah ini,14,LABEL_0,0.8559172749519348,negatif,0
2024-1,APRIL RUSTIANTO,jaringan nirkabel,teknik informatika,kritik & saran,terimakasih telah membimbing dan memberi ilmunya untuk mahasiswa,,64,terimakasih telah membimbing dan memberi ilmunya untuk mahasiswa,8,LABEL_1,0.9943128824234009,positif,1
2024-1,LUKMAN ROSYIDI,sistem operasi,sistem informasi,kritik & saran,Agak kecewa karena full di ajar oleh asisten dosen doang,,56,agak kecewa karena full di ajar oleh asisten dosen doang,10,LABEL_0,0.9839357137680054,negatif,0
2024-1,SIROJUL MUNIR,pemrograman web 1,teknik informatika,kritik & saran,penjelaasan praktek nyaagak lamain dikit pak saya ngetik nya lama,,65,penjelaasan praktek nyaagak lamain dikit pak saya ngetik nya lama,10,LABEL_0,0.9947293400764465,negatif,0
2024-1,LUKMAN ROSYIDI,sistem operasi,sistem informasi,open question,"dikarenakan saya sendiri blm pernah ketemu langsung pada dosen mata kuliah tersebut dan sistem belajar hanya diajarkan langsung pada asdos nya, untuk mahasiswa baru di tahun berikutnya agar bisa diberi kesempatan untuk bertemu pada dosen mata kuliah tersebut untuk mengetahui dan agar bisa lebih kenal lagi pada mahasiswa baru nanti yang akan datang.",,350,dikarenakan saya sendiri blm pernah ketemu langsung pada dosen mata kuliah tersebut dan sistem belajar hanya diajarkan langsung pada asdos nya untuk mahasiswa baru di tahun berikutnya agar bisa diberi kesempatan untuk bertemu pada dosen mata kuliah tersebut untuk mengetahui dan agar bisa lebih kenal lagi pada mahasiswa baru nanti yang akan datang,53,LABEL_0,0.6272679567337036,negatif,0
2024-2,SIROJUL MUNIR,pemrograman web 2,teknik informatika,kritik & saran,jangan kecepetan pak ngejelasinnya,,34,jangan kecepetan pak ngejelasinnya,4,LABEL_0,0.9600810408592224,negatif,0
2024-1,SALMAN EL FARISI,enterprise architecture integration,sistem informasi,open question,"Hanya sedikit saran, ternyata menurut dosen yang mengampu mata kuliah ini bahwa penamaannya salah. Seharusnya Enterprise Application Integration",,144,hanya sedikit saran ternyata menurut dosen yang mengampu mata kuliah ini bahwa penamaannya salah seharusnya enterprise application integration,18,LABEL_0,0.9084133505821228,negatif,0
2024-2,Maulana Fakih Latief,jaringan komputer,sistem informasi,open question,Pembelajaran sangat baik serta praktikum ya juga walaupun susah dipahami tapi seru,,82,pembelajaran sangat baik serta praktikum ya juga walaupun susah dipahami tapi seru,12,LABEL_1,0.9652301669120789,positif,1
2024-2,TIFANNY NABARIAN,manajemen proyek,teknik informatika,open question,Kelasnya jangan digabung bu,,27,kelasnya jangan digabung bu,4,LABEL_0,0.9596537351608276,negatif,0
2024-1,REZA MAULANA,dasar dasar pemrograman,sistem informasi,open question,bapa kurangin ngoding,,21,bapa kurangin ngoding,3,LABEL_0,0.95723956823349,negatif,0
2024-1,NASRUL,pemrograman web 1,sistem informasi,kritik & saran,Pak Nasrul terbaik!!!,,21,pak nasrul terbaik,3,LABEL_1,0.9862179160118103,positif,1
2024-1,REZA MAULANA,dasar dasar pemrograman,teknik informatika,open question,Baik cukup jelas saat menjelaskan materi,,40,baik cukup jelas saat menjelaskan materi,6,LABEL_1,0.6499612331390381,positif,1
2024-2,SALMAN EL FARISI,jaminan kualitas perangkat lunak,teknik informatika,open question,memperbanyak praktikum terkait testing perangkat lunak,,54,memperbanyak praktikum terkait testing perangkat lunak,6,LABEL_0,0.8598148226737976,negatif,0
2024-1,SIROJUL MUNIR,pemrograman web 1,sistem informasi,open question,penjelasan materi sangat jelas selama perjalanan perkuliahan. pengetahuan yang disampaikan sangat membantu saya dalam memahami materi,,133,penjelasan materi sangat jelas selama perjalanan perkuliahan pengetahuan yang disampaikan sangat membantu saya dalam memahami materi,16,LABEL_1,0.9187121391296387,positif,1
2024-1,TIFANNY NABARIAN,pola desain perangkat lunak,teknik informatika,kritik & saran,"Kami sangat menghargai cara penyampaian Ibu yang rinci, tetapi kadang-kadang tempo penyampaiannya terasa cukup cepat",,116,kami sangat menghargai cara penyampaian ibu yang rinci tetapi kadang kadang tempo penyampaiannya terasa cukup cepat,16,LABEL_1,0.7159227728843689,positif,1
2024-2,IMAM HAROMAIN,visualisasi data,teknik informatika,open question,"Tidak ada, sudah cukup baik",,27,tidak ada sudah cukup baik,5,LABEL_0,0.8323820233345032,negatif,0
2024-1,EFRIZAL ZAIDA,keamanan web,teknik informatika,open question,"Menurut saya, mata kuliah Keamanan Web sudah cukup menarik, tapi ada beberapa hal yang bisa ditingkatkan. Beberapa kali kelas sempat kekurangan bangku, jadi agak kurang nyaman, ditambah proyektor yang pernah error, bikin proses belajar sedikit terganggu. Kalau bisa, untuk peminatan Software Engineering (SE), mata kuliah ini lebih banyak praktiknya biar mahasiswa lebih paham konsep yang diajarkan, karena kalau hanya teori terkadang masih kurang jelas. Selain itu, pernah juga ada kejadian PPT di Elena belum diperbarui, jadi materinya kurang lengkap. Ini cuma saran berdasarkan pengalaman saya sebagai mahasiswa, mohon maaf jika ada kekurangan.",,647,menurut saya mata kuliah keamanan web sudah cukup menarik tapi ada beberapa hal yang bisa ditingkatkan beberapa kali kelas sempat kekurangan bangku jadi agak kurang nyaman ditambah proyektor yang pernah error bikin proses belajar sedikit terganggu kalau bisa untuk peminatan software engineering se mata kuliah ini lebih banyak praktiknya biar mahasiswa lebih paham konsep yang diajarkan karena kalau hanya teori terkadang masih kurang jelas selain itu pernah juga ada kejadian ppt di elena belum diperbarui jadi materinya kurang lengkap ini cuma saran berdasarkan pengalaman saya sebagai mahasiswa mohon maaf jika ada kekurangan,92,LABEL_0,0.7406075596809387,negatif,0
2024-2,REZA MAULANA,cloud computing,sistem informasi,kritik & saran,not bad pak,,11,not bad pak,3,LABEL_0,0.9800096154212952,negatif,0
2024-1,AHMAD RIO ADRIANSYAH,matematika komputer,teknik informatika,open question,"Sebaiknya pak dosen bisa lebih sering lagi untuk mengajar, saya kurang paham jika pelajaran dijelaskan oleh asdosnya saja, saya harap di semester depan pak dosen bisa lebih sering hadir dalam pembelajaran",,204,sebaiknya pak dosen bisa lebih sering lagi untuk mengajar saya kurang paham jika pelajaran dijelaskan oleh asdosnya saja saya harap di semester depan pak dosen bisa lebih sering hadir dalam pembelajaran,31,LABEL_0,0.6186249852180481,negatif,0
2024-1,REZA MAULANA,dasar dasar pemrograman,sistem informasi,kritik & saran,Semoga dgn ilmu yg di pelajari bisa kerja di perusahaan besar,,61,semoga dgn ilmu yg di pelajari bisa kerja di perusahaan besar,11,LABEL_1,0.9849146604537964,positif,1
2024-1,NASRUL,dasar dasar pemrograman,teknik informatika,open question,Terima kasih atas ilmu nya selama satu semester ini bapak semoga bermanfaat,,75,terima kasih atas ilmu nya selama satu semester ini bapak semoga bermanfaat,12,LABEL_1,0.9630131125450134,positif,1
2024-2,REZA MAULANA,cloud computing,sistem informasi,kritik & saran,cari asdosnya jangan yang sombong ya pak,,40,cari asdosnya jangan yang sombong ya pak,7,LABEL_0,0.93808513879776,negatif,0
2024-1,RIZKIA NURINAYANTI,pembentukan karakter,teknik informatika,open question,Penyampaiannya mudah dipahami,,29,penyampaiannya mudah dipahami,3,LABEL_1,0.9911706447601318,positif,1
2024-1,ISHOM MUHAMMAD DREHEM,sistem manajemen keamanan informasi,teknik informatika,open question,semoga materi pada setiap pertemuan bisa diakses menggunakan elena,,66,semoga materi pada setiap pertemuan bisa diakses menggunakan elena,9,LABEL_1,0.9421891570091248,positif,1
2024-1,INDRA HERMAWAN,information retieval,teknik informatika,kritik & saran,1 semester penuh saya sama sekali belum berjumpa dosen secara langsung.,,71,1 semester penuh saya sama sekali belum berjumpa dosen secara langsung,11,LABEL_0,0.9733070135116577,negatif,0
2024-1,TIFANNY NABARIAN,rekayasa perangkat lunak,teknik informatika,open question,perkuliahan paralel kurang efisien untuk pemahaman mahasiswa,,60,perkuliahan paralel kurang efisien untuk pemahaman mahasiswa,7,LABEL_0,0.9713959097862244,negatif,0
2024-2,TIFANNY NABARIAN,tata kelola teknologi informasi,sistem informasi,open question,Sejauh ini belum ada,,20,sejauh ini belum ada,4,LABEL_0,0.8448765873908997,negatif,0
2024-1,REZA MAULANA,dasar dasar pemrograman,sistem informasi,open question,"alhamdulilah dengan mempelajari mata kuliah ini saya jadi banyak mengetahui ilmu pemrograman, dan alhamdulilah saya dapat memahami serta bisa melakukan project aplikasi",,168,alhamdulilah dengan mempelajari mata kuliah ini saya jadi banyak mengetahui ilmu pemrograman dan alhamdulilah saya dapat memahami serta bisa melakukan project aplikasi,22,LABEL_1,0.9868153929710388,positif,1
2024-2,NASRUL,pengantar basis data,bisnis digital,open question,memberikan pemahaman dasar tentang database di suatu bisnis. sudah baik sih.. karena selama pembelajaran ada langsung ada praktek nya. jadi langsung paham.,,155,memberikan pemahaman dasar tentang database di suatu bisnis sudah baik sih karena selama pembelajaran ada langsung ada praktek nya jadi langsung paham,22,LABEL_1,0.9154117703437805,positif,1
2024-1,Maulana Fakih Latief,sistem operasi,teknik informatika,open question,Mata kuliah ini sangat bermanfaat bagi mahasiswa yang belum mengenal teknologi,,78,mata kuliah ini sangat bermanfaat bagi mahasiswa yang belum mengenal teknologi,11,LABEL_1,0.9437469244003296,positif,1
2024-1,AHMAD RIO ADRIANSYAH,teori bahasa dan otomata,teknik informatika,kritik & saran,"terimakasih pak sudah mengajarkan mata kuliah ini, semoga kita bisa bertemu lagi dilain waktu",,93,terimakasih pak sudah mengajarkan mata kuliah ini semoga kita bisa bertemu lagi dilain waktu,14,LABEL_1,0.9814155101776123,positif,1
2024-1,TIFANNY NABARIAN,rekayasa perangkat lunak,teknik informatika,open question,"mungkin untuk kedepannya tolong bu untuk pemilihan kelompok itu dipilih sendiri, karena kita gk tau kapasitas setiap teman kelas",,128,mungkin untuk kedepannya tolong bu untuk pemilihan kelompok itu dipilih sendiri karena kita gk tau kapasitas setiap teman kelas,19,LABEL_0,0.9537292122840881,negatif,0
2024-1,REZA MAULANA,dasar dasar pemrograman,teknik informatika,open question,"Tidak ada, pendapat saya mengenai mata kuliah ini yaitu pas porsi nya jika untuk semester 1 karena seperti pendahuluan untuk ke tahap selanjutnya, juga bahasa pemrograman python ini menjadi sangat penting untuk dipelajari untuk di masa sekarang maupun mendatang",,261,tidak ada pendapat saya mengenai mata kuliah ini yaitu pas porsi nya jika untuk semester 1 karena seperti pendahuluan untuk ke tahap selanjutnya juga bahasa pemrograman python ini menjadi sangat penting untuk dipelajari untuk di masa sekarang maupun mendatang,39,LABEL_1,0.6124553084373474,positif,1
2024-2,EFRIZAL ZAIDA,keamanan komputer dan jaringan,teknik informatika,open question,terimakasih ilmunya pak,,23,terimakasih ilmunya pak,3,LABEL_1,0.9887400269508362,positif,1
2024-1,AHMAD RIO ADRIANSYAH,natural language processing,teknik informatika,open question,"untuk penugasan yang jika bisa di kerjakan secara individu lebih baik dikerjakan secara individu saja, tidak berkelompok",,120,untuk penugasan yang jika bisa di kerjakan secara individu lebih baik dikerjakan secara individu saja tidak berkelompok,17,LABEL_0,0.7571189999580383,negatif,0
2024-1,APRIL RUSTIANTO,jaringan nirkabel,teknik informatika,open question,terbatas pada alat praktikum yang disediakan sehingga tidak semua mahasiswa bisa mencoba materi yang dipraktekkan,,113,terbatas pada alat praktikum yang disediakan sehingga tidak semua mahasiswa bisa mencoba materi yang dipraktekkan,15,LABEL_0,0.832804799079895,negatif,0
2024-1,Maulana Fakih Latief,pemrograman iot,teknik informatika,open question,Sudah sangat baik,,17,sudah sangat baik,3,LABEL_1,0.9605308771133423,positif,1
2024-2,AHMAD RIO ADRIANSYAH,data science,teknik informatika,open question,semoga kedepannya lebih baik,,28,semoga kedepannya lebih baik,4,LABEL_1,0.9873305559158325,positif,1
2024-2,SALMAN EL FARISI,pemrograman web 2,teknik informatika,open question,dalam menjelaskan materi mungkin bisa lebih membaik,,51,dalam menjelaskan materi mungkin bisa lebih membaik,7,LABEL_0,0.6216838955879211,negatif,0
2024-2,ZAKI IMADUDDIN,kecerdasan artifisial,bisnis digital,kritik & saran,niat dikit kalo jadi dosen pak!! kalo males ngajar gausah jadi dosen mending jaga perpustakaan jusuf Kalla aja!!,,112,niat dikit kalo jadi dosen pak kalo males ngajar gausah jadi dosen mending jaga perpustakaan jusuf kalla aja,18,LABEL_0,0.8784401416778564,negatif,0
2024-1,NASRUL,dasar dasar pemrograman,teknik informatika,kritik & saran,pembagian waktu yang tidak efektif,,34,pembagian waktu yang tidak efektif,5,LABEL_0,0.9625129103660583,negatif,0
2024-2,REZA MAULANA,cloud computing,sistem informasi,open question,Matakuliah ini diadakan bertepatan dengan waktu sholat membuat saya bingung,,75,matakuliah ini diadakan bertepatan dengan waktu sholat membuat saya bingung,10,LABEL_0,0.9289929270744324,negatif,0
2024-1,IMAM HAROMAIN,big data,sistem informasi,open question,lumayan pusing dikit,,20,lumayan pusing dikit,3,LABEL_0,0.9105820655822754,negatif,0
2024-1,SIROJUL MUNIR,pemrograman web 1,teknik informatika,open question,"Maaf pak, terkait akhir jam kuliahnya sering kali melebihi jadwal, dan juga suasana di dalam kelasnya masih kurang kodusif.",,123,maaf pak terkait akhir jam kuliahnya sering kali melebihi jadwal dan juga suasana di dalam kelasnya masih kurang kodusif,19,LABEL_0,0.9793549180030823,negatif,0
2024-2,Armiati,bahasa inggris 1,teknik informatika,open question,mata kuliah ini seru mungkin lebih seru lgi kalo setiap matkul ada praktek,,74,mata kuliah ini seru mungkin lebih seru lgi kalo setiap matkul ada praktek,13,LABEL_1,0.7688894867897034,positif,1
2024-2,REZA MAULANA,cloud computing,sistem informasi,kritik & saran,Terimakasih atas ilmunya dalam satu semester ini pak,,52,terimakasih atas ilmunya dalam satu semester ini pak,8,LABEL_1,0.9580209851264954,positif,1
2024-1,LUKMAN ROSYIDI,sistem operasi,sistem informasi,open question,"Matkul yang sabgat seruu pkoknya, mungkin bisa dibikin tambah seru dan menarik lagi agar mahasiswa yang lain dapat melihat bahwa matkul ini sangat seru",,151,matkul yang sabgat seruu pkoknya mungkin bisa dibikin tambah seru dan menarik lagi agar mahasiswa yang lain dapat melihat bahwa matkul ini sangat seru,24,LABEL_1,0.9205480217933655,positif,1
2024-1,REZA MAULANA,dasar dasar pemrograman,sistem informasi,open question,"Masukan dan saran yang dapat saya sampaikan pada mata kuliah ini adalah pada pertemuan awal tentang algoritma sedikit sulit dipahami untuk orang awam, mungkin dapat sekiranya untuk dijelaskan dengan penyampaian lebih dipahami lagi untuk orang awam. terimakasih banyak pak",,271,masukan dan saran yang dapat saya sampaikan pada mata kuliah ini adalah pada pertemuan awal tentang algoritma sedikit sulit dipahami untuk orang awam mungkin dapat sekiranya untuk dijelaskan dengan penyampaian lebih dipahami lagi untuk orang awam terimakasih banyak pak,39,LABEL_1,0.6866660714149475,positif,1
2024-1,Maulana Fakih Latief,pemrograman iot,teknik informatika,open question,lebih memperhatikan murid,,25,lebih memperhatikan murid,3,LABEL_0,0.7209135293960571,negatif,0
2024-1,NASRUL,pemrograman web 1,sistem informasi,open question,Saran saya untuk tidak terlalu cepat ketika menjelaskan materi dan saat mempraktikannya karna banyak dari mahasiswa yg belum faham karna terlalu cepat menjelaskannya,,165,saran saya untuk tidak terlalu cepat ketika menjelaskan materi dan saat mempraktikannya karna banyak dari mahasiswa yg belum faham karna terlalu cepat menjelaskannya,23,LABEL_0,0.6098886728286743,negatif,0
2024-1,SIROJUL MUNIR,sistem informasi geografis,teknik informatika,open question,Mata kuliah ini sangat membantu saya memahami konsep dengan baik.,,65,mata kuliah ini sangat membantu saya memahami konsep dengan baik,10,LABEL_1,0.9761995673179626,positif,1
2024-1,IMAM HAROMAIN,big data,sistem informasi,open question,Semoga bisa bermanfaat untuk kedepan apa yang telah di dapat dalam mat kuliah ini,,81,semoga bisa bermanfaat untuk kedepan apa yang telah di dapat dalam mat kuliah ini,14,LABEL_1,0.9431753158569336,positif,1
2024-2,Maulana Fakih Latief,jaringan komputer,sistem informasi,kritik & saran,sudah sangat baik dah tertata,,29,sudah sangat baik dah tertata,5,LABEL_1,0.8428247570991516,positif,1
2024-1,RIZKIA NURINAYANTI,pembentukan karakter,teknik informatika,open question,Jam masuknya kalo bisa jangan di ubah-ubah karena suka ada kesibukan lain,,73,jam masuknya kalo bisa jangan di ubah ubah karena suka ada kesibukan lain,13,LABEL_0,0.9763858318328857,negatif,0
2024-1,APRIL RUSTIANTO,routing & switching,teknik informatika,kritik & saran,"Pak, dalam pembelajaran sebaiknya lebih beri support berupa semangat bukan berupa presure",,89,pak dalam pembelajaran sebaiknya lebih beri support berupa semangat bukan berupa presure,12,LABEL_0,0.6251378059387207,negatif,0
2024-1,IMAM HAROMAIN,big data,teknik informatika,open question,Terimakasih paaa karena saya mengetahui tentang apa itu data besar,,66,terimakasih paaa karena saya mengetahui tentang apa itu data besar,10,LABEL_1,0.9127190113067627,positif,1
2024-1,NASRUL,dasar dasar pemrograman,teknik informatika,kritik & saran,Kritik dan saran tnya tidak ada untuk dosen sudah bagus mengajar,,64,kritik dan saran tnya tidak ada untuk dosen sudah bagus mengajar,11,LABEL_0,0.9290571808815002,positif,1
2024-1,AHMAD RIO ADRIANSYAH,natural language processing,teknik informatika,open question,semangat terus pa,,17,semangat terus pa,3,LABEL_1,0.9299846887588501,positif,1
2024-1,SIROJUL MUNIR,pemrograman web 1,teknik informatika,open question,Sejauh ini bagus.,,17,sejauh ini bagus,3,LABEL_1,0.980930745601654,positif,1
2024-2,Armiati,bahasa inggris 1,teknik informatika,open question,sudah sangat baik,,17,sudah sangat baik,3,LABEL_1,0.9605308771133423,positif,1
2024-2,Maulana Fakih Latief,jaringan komputer,teknik informatika,kritik & saran,Untuk sesi praktikum nya kayanya harus diberi tambahan waktu karena kemaren banyak mahasiswa yang ketinggalan.,,110,untuk sesi praktikum nya kayanya harus diberi tambahan waktu karena kemaren banyak mahasiswa yang ketinggalan,15,LABEL_0,0.8880259990692139,negatif,0
2024-1,TUBAGUS RIZKY DHARMAWAN,digital forensic,teknik informatika,open question,"Sudah baik, terima kasih",,24,sudah baik terima kasih,4,LABEL_1,0.9483926892280579,positif,1
2024-1,TIFANNY NABARIAN,rekayasa perangkat lunak,teknik informatika,open question,sudah cukup baik,,16,sudah cukup baik,3,LABEL_1,0.9049065709114075,positif,1
2024-1,TIFANNY NABARIAN,rekayasa perangkat lunak,teknik informatika,open question,"Mata kuliah yang sangat baik,mudah dimengerti dan sangat menyenangkan",,69,mata kuliah yang sangat baik mudah dimengerti dan sangat menyenangkan,10,LABEL_1,0.9966303706169128,positif,1
2024-2,TIFANNY NABARIAN,tata kelola teknologi informasi,sistem informasi,open question,Terima kasih bu atas ilmunya selama 1 semester ini.,,51,terima kasih bu atas ilmunya selama 1 semester ini,9,LABEL_1,0.9395337104797363,positif,1
2024-1,RIZKIA NURINAYANTI,pembentukan karakter,teknik informatika,kritik & saran,saya tidak masuk,,16,saya tidak masuk,3,LABEL_0,0.9708220362663269,negatif,0
2024-1,IMAM HAROMAIN,big data,sistem informasi,kritik & saran,Mungkin untuk materi boleh di jelaskan dengan simpel?,,53,mungkin untuk materi boleh di jelaskan dengan simpel,8,LABEL_0,0.6431183218955994,negatif,0
2024-1,REZA MAULANA,dasar dasar pemrograman,sistem informasi,open question,Mata kuliah ini sangat bermanfaat bagi saya karena banyak memberikan ilmu tentang pemograman web,,96,mata kuliah ini sangat bermanfaat bagi saya karena banyak memberikan ilmu tentang pemograman web,14,LABEL_1,0.9780336022377014,positif,1
2024-1,SIROJUL MUNIR,pemrograman web 1,teknik informatika,open question,"mendorong mahasiswa untuk terus belajar dan mengembangkan kemampuan pemrograman web setelah lulus,",,98,mendorong mahasiswa untuk terus belajar dan mengembangkan kemampuan pemrograman web setelah lulus,12,LABEL_1,0.9348737597465515,positif,1
2024-2,Maulana Fakih Latief,jaringan komputer,teknik informatika,open question,Semoga terus lebih baik,,23,semoga terus lebih baik,4,LABEL_1,0.9875061511993408,positif,1
2024-1,Maulana Fakih Latief,pemrograman iot,teknik informatika,open question,Mungkin di cover awal bagian ppt di elena nf nya itu di tambahkan kalimat pertemuan berapa berapa nya,,101,mungkin di cover awal bagian ppt di elena nf nya itu di tambahkan kalimat pertemuan berapa berapa nya,18,LABEL_0,0.9833844900131226,negatif,0
2024-1,SIROJUL MUNIR,sistem informasi geografis,teknik informatika,kritik & saran,terimakasih bangak kepada bapak Rojul beserta asisten dosen yang sudah membimbing saya sampai semester 7 ini berakhir,,117,terimakasih bangak kepada bapak rojul beserta asisten dosen yang sudah membimbing saya sampai semester 7 ini berakhir,17,LABEL_1,0.9327874779701233,positif,1
2024-2,EFRIZAL ZAIDA,keamanan komputer dan jaringan,teknik informatika,open question,Sangat bagus dan baik,,21,sangat bagus dan baik,4,LABEL_1,0.9953712821006775,positif,1
2024-2,SALMAN EL FARISI,jaminan kualitas perangkat lunak,teknik informatika,open question,semoga bisa semakin baik kedepannya,,35,semoga bisa semakin baik kedepannya,5,LABEL_1,0.9883634448051453,positif,1
2024-1,SALMAN EL FARISI,enterprise architecture integration,sistem informasi,open question,"materi yang diajarkan masih terlalu dasar, harapannya bisa belajar lebih kompleks lagi",,86,materi yang diajarkan masih terlalu dasar harapannya bisa belajar lebih kompleks lagi,12,LABEL_0,0.7876854538917542,negatif,0
2024-2,NASRUL,basis data,teknik informatika,kritik & saran,dipertahankan cara memgajarnya ya pak,,37,dipertahankan cara memgajarnya ya pak,5,LABEL_0,0.8928148746490479,negatif,0
2024-2,REZA MAULANA,cloud computing,sistem informasi,kritik & saran,Untuk saat ini blum ada,,23,untuk saat ini blum ada,5,LABEL_0,0.9349890947341919,negatif,0
2024-2,SIROJUL MUNIR,pemrograman web 2,sistem informasi,open question,"seruu, saya sangat menyukai mata kuliah pemweb",,46,seruu saya sangat menyukai mata kuliah pemweb,7,LABEL_1,0.9237021803855896,positif,1
2024-1,NASRUL,pemrograman web 1,sistem informasi,kritik & saran,Asdos kurang jelas menjelaskan terlihat kurang ikhlas,,53,asdos kurang jelas menjelaskan terlihat kurang ikhlas,7,LABEL_0,0.9897027611732483,negatif,0
2024-2,SIGIT PUSPITO WIGATI JAROT,ethical hacking,teknik informatika,kritik & saran,beliau adalah dosen yang hebat namun sayangnya beliau masih beradaptasi dengan enviroment NF namun beliau dapat menyampaikan materi dengan baik,,143,beliau adalah dosen yang hebat namun sayangnya beliau masih beradaptasi dengan enviroment nf namun beliau dapat menyampaikan materi dengan baik,20,LABEL_1,0.7921462059020996,positif,1
2024-1,Maulana Fakih Latief,sistem operasi,teknik informatika,open question,"Mata kuliah ini sudah baik, tetapi bisa lebih menarik jika ditambahkan studi kasus praktis, diskusi interaktif, dan materi pendukung terkini. Evaluasi berbasis proyek juga akan membantu mahasiswa memahami aplikasi nyata dari teori.",,231,mata kuliah ini sudah baik tetapi bisa lebih menarik jika ditambahkan studi kasus praktis diskusi interaktif dan materi pendukung terkini evaluasi berbasis proyek juga akan membantu mahasiswa memahami aplikasi nyata dari teori,32,LABEL_1,0.9049714803695679,positif,1
2024-2,ZAKI IMADUDDIN,kecerdasan artifisial,bisnis digital,open question,"harus ditingkatkan lagi, tidak ada kompensasi dari kurang lebih 1 bulan tanpa pertemuan",,87,harus ditingkatkan lagi tidak ada kompensasi dari kurang lebih 1 bulan tanpa pertemuan,13,LABEL_0,0.9739252328872681,negatif,0
2024-2,IMAM HAROMAIN,visualisasi data,teknik informatika,open question,dosen sudah baik dalam menyampaikan materi,,42,dosen sudah baik dalam menyampaikan materi,6,LABEL_1,0.8348528146743774,positif,1
2024-1,APRIL RUSTIANTO,jaringan nirkabel,teknik informatika,open question,"Tidak ada, sudah sangat baik 剌",,31,tidak ada sudah sangat baik,5,LABEL_0,0.6686217784881592,negatif,0
2024-2,Maulana Fakih Latief,jaringan komputer,sistem informasi,kritik & saran,"Sarannya pertahanin cara menyampaikan ke mahasiswa, approved",,60,sarannya pertahanin cara menyampaikan ke mahasiswa approved,7,LABEL_0,0.9594762921333313,negatif,0
